BioProject&ID,Run&ID,Organ,Treatment,Experiment,Description
PRJNA274853,SRR1793815,Stem,J902$24hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793826,Stem,J902$24hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793831,Stem,J902$24hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793832,Stem,J902$48hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793833,Stem,J902$48hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793834,Stem,J902$48hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793847,Stem,J902$96hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793856,Stem,J902$96hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793857,Stem,J902$96hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793858,Stem,J902$Normal,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793859,Stem,J902$Normal,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793860,Stem,J902$Normal,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793863,Stem,J964$24hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793864,Stem,J964$24hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793865,Stem,J964$24hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793876,Stem,J964$48hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793908,Stem,J964$48hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793909,Stem,J964$48hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793911,Stem,J964$96hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793914,Stem,J964$96hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793916,Stem,J964$96hpi,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793924,Stem,J964$Normal,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793925,Stem,J964$Normal,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA274853,SRR1793927,Stem,J964$Normal,Sclerotinia&Sclerotiorum&infection&(J902&and&J964&at&24%&48%&96&h),B.&napus&Transcriptome&after&S.&sclerotiorum&infection.&The&experiment&consisted&of&24&samples&containing&susceptible&(J902)&and&resistant&(J964)&genotypes&and&was&sampled&at&24%&48%&and&96&h&after&treatment&with&three&biological&replications.
PRJNA278304,SRR1915969,Leaf,Normal$24&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915970,Leaf,Normal$24&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915971,Leaf,Normal$24&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915972,Leaf,24&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915973,Leaf,24&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915977,Leaf,24&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915978,Leaf,Normal$48&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915979,Leaf,Normal$48&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915980,Leaf,Normal$48&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915981,Leaf,48&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915982,Leaf,48&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA278304,SRR1915983,Leaf,48&hpi,Sclerotinia&Sclerotiorum&infection&(24&and&48&h),Genome&wide&transcriptome&profiling&of&B.&napus&in&response&to&Sclerotinia&sclerotiorum&at&24&hpi&and&48h&hpi&under&a&compatible&interaction
PRJNA361043,SRR5179562,Stem,48&hpi,Sclerotinia&Sclerotiorum&infection&(48&h),The&molecular&mechanisms&in&oilseed&rape&response&to&S.&sclerotiorum&at&transcriptional&levels.&In&the&current&study%&two&RNA&libraries&for&mock$inoculation&and&48&h&post$inoculation&were&performed&on&Illumina&platform.&
PRJNA361043,SRR5179608,Stem,Normal,Sclerotinia&Sclerotiorum&infection&(48&h),The&molecular&mechanisms&in&oilseed&rape&response&to&S.&sclerotiorum&at&transcriptional&levels.&In&the&current&study%&two&RNA&libraries&for&mock$inoculation&and&48&h&post$inoculation&were&performed&on&Illumina&platform.&
PRJNA471157,SRR7159498,Stem,Overexpression&of&OsPGIP2&3&dpi,Sclerotinia&Sclerotiorum&infection&(Overexpression&OsPGIP2),Overexpression&of&OsPGIP2&confers&Sclerotinia&sclerotiorum&resistance&in&Brassica&napus.&In&this&study%&the&exogenous&OsPGIP2&gene&was&transformed&and&introduced&into&two&different&rapeseed&backgrounds&(T45WT&and&7$5WT)&and&assessed&the&enhancement&of&S.&sclerotiorum&resistance&in&transgenic&rapeseed&lines&(7$5D&and&T45B#2).
PRJNA471157,SRR7159499,Stem,Control&3&dpi,Sclerotinia&Sclerotiorum&infection&(Overexpression&OsPGIP2),Overexpression&of&OsPGIP2&confers&Sclerotinia&sclerotiorum&resistance&in&Brassica&napus.&In&this&study%&the&exogenous&OsPGIP2&gene&was&transformed&and&introduced&into&two&different&rapeseed&backgrounds&(T45WT&and&7$5WT)&and&assessed&the&enhancement&of&S.&sclerotiorum&resistance&in&transgenic&rapeseed&lines&(7$5D&and&T45B#2).
PRJNA471157,SRR7159500,Stem,Overexpression&of&OsPGIP2&3&dpi,Sclerotinia&Sclerotiorum&infection&(Overexpression&OsPGIP2),Overexpression&of&OsPGIP2&confers&Sclerotinia&sclerotiorum&resistance&in&Brassica&napus.&In&this&study%&the&exogenous&OsPGIP2&gene&was&transformed&and&introduced&into&two&different&rapeseed&backgrounds&(T45WT&and&7$5WT)&and&assessed&the&enhancement&of&S.&sclerotiorum&resistance&in&transgenic&rapeseed&lines&(7$5D&and&T45B#2).
PRJNA471157,SRR7159501,Stem,Control&3&dpi,Sclerotinia&Sclerotiorum&infection&(Overexpression&OsPGIP2),Overexpression&of&OsPGIP2&confers&Sclerotinia&sclerotiorum&resistance&in&Brassica&napus.&In&this&study%&the&exogenous&OsPGIP2&gene&was&transformed&and&introduced&into&two&different&rapeseed&backgrounds&(T45WT&and&7$5WT)&and&assessed&the&enhancement&of&S.&sclerotiorum&resistance&in&transgenic&rapeseed&lines&(7$5D&and&T45B#2).
PRJNA322501,SRR3571677,Stem,Inoculated&stems,Leptosphaeria&maculans&infection&(stem&and&cotyledon),RNA$seq&experiments&of&systemic&colonization&of&oilseed&rape&by&Leptosphaeria&maculans&in&infected&cotyledons&and&in&symptomless&and&necrotic&stems.&
PRJNA322501,SRR3571676,Stem,Inoculated&stems,Leptosphaeria&maculans&infection&(stem&and&cotyledon),RNA$seq&experiments&of&systemic&colonization&of&oilseed&rape&by&Leptosphaeria&maculans&in&infected&cotyledons&and&in&symptomless&and&necrotic&stems.&
PRJNA322501,SRR3571675,Stem,Non&inoculated&stems,Leptosphaeria&maculans&infection&(stem&and&cotyledon),RNA$seq&experiments&of&systemic&colonization&of&oilseed&rape&by&Leptosphaeria&maculans&in&infected&cotyledons&and&in&symptomless&and&necrotic&stems.&
PRJNA322501,SRR3571674,Stem,Non&inoculated&stems,Leptosphaeria&maculans&infection&(stem&and&cotyledon),RNA$seq&experiments&of&systemic&colonization&of&oilseed&rape&by&Leptosphaeria&maculans&in&infected&cotyledons&and&in&symptomless&and&necrotic&stems.&
PRJNA322501,SRR3571673,Leaf,Inoculated&cotyledons,Leptosphaeria&maculans&infection&(stem&and&cotyledon),RNA$seq&experiments&of&systemic&colonization&of&oilseed&rape&by&Leptosphaeria&maculans&in&infected&cotyledons&and&in&symptomless&and&necrotic&stems.&
PRJNA322501,SRR3571672,Leaf,Inoculated&cotyledons,Leptosphaeria&maculans&infection&(stem&and&cotyledon),RNA$seq&experiments&of&systemic&colonization&of&oilseed&rape&by&Leptosphaeria&maculans&in&infected&cotyledons&and&in&symptomless&and&necrotic&stems.&
PRJNA322501,SRR3571671,Leaf,Non&inoculated&cotyledons,Leptosphaeria&maculans&infection&(stem&and&cotyledon),RNA$seq&experiments&of&systemic&colonization&of&oilseed&rape&by&Leptosphaeria&maculans&in&infected&cotyledons&and&in&symptomless&and&necrotic&stems.&
PRJNA322501,SRR3571670,Leaf,Non&inoculated&cotyledons,Leptosphaeria&maculans&infection&(stem&and&cotyledon),RNA$seq&experiments&of&systemic&colonization&of&oilseed&rape&by&Leptosphaeria&maculans&in&infected&cotyledons&and&in&symptomless&and&necrotic&stems.&
PRJNA378851,SRR5358952,Leaf,T35B1_03$15$03_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358951,Leaf,T35B1_03$15$03_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358954,Leaf,T35B1_03$42$06_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358953,Leaf,T35B1_03$42$06_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358956,Leaf,T35B1_87$41_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358955,Leaf,T35B1_87$41_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358950,Leaf,T35B1_PG4$1$M_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358949,Leaf,T35B1_PG4$1$M_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358958,Leaf,T35B1_water,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358957,Leaf,T35B1_water,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358942,Leaf,T35B2_03$15$03_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358941,Leaf,T35B2_03$15$03_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358944,Leaf,T35B2_03$42$06_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358943,Leaf,T35B2_03$42$06_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358946,Leaf,T35B2_87$41_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358945,Leaf,T35B2_87$41_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358940,Leaf,T35B2_PG4$1$M_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358939,Leaf,T35B2_PG4$1$M_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358948,Leaf,T35B2_water&mock,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358947,Leaf,T35B2_water&mock,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358972,Leaf,TB1_03$15$03_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358971,Leaf,TB1_03$15$03_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358974,Leaf,TB1_03$42$06_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358973,Leaf,TB1_03$42$06_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358976,Leaf,TB1_87$41_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358975,Leaf,TB1_87$41_Inom,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
PRJNA378851,SRR5358970,Leaf,TB1_PG4$1$M_Com,Leptosphaeria&maculans&infection&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar),Analysis&of&transcriptomic&dynamics&during&the&compatible&(Com)&and&incompatible&(Incom)&interactions&between&Brassica&napus&(T35SBLMR1.1%&TBLMR1.1%&TRlm2%&and&Westar)&and&Leptosphaeria&maculans&Transcriptome
